ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
20076941901308,100000529,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71437,68281,67156,68531,71625
20077041893836,99992528,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71593,68281,67187,68656,71593
20077141889308,99995472,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71562,68218,67062,68593,71562
20077241894190,100004882,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71718,68187,67093,68500,71718
20077341891135,99996945,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71593,68250,67093,68593,71593
20077441909488,100018353,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69000,71500,68218,67031,68687,71500
20077541904737,99995249,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71687,68187,67000,68687,71687
20077641898450,99993713,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71593,68250,67031,68625,71593
20077741891011,99992561,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71562,68343,67156,68656,71406
20077841903956,100012945,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71406,68343,67187,68593,71406
20077941906277,100002321,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68937,71593,68218,67125,68625,71593
20078041884918,99978641,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71343,68312,67093,68562,71343
20078141939016,100054098,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71375,68281,67062,68656,71375
20078241908697,99969681,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71750,68218,67031,68687,71437
20078341909387,100000690,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71468,68250,67031,68656,71468
20078441911132,100001745,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71406,68406,67062,68625,71406
20078541902125,99990993,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71437,68281,67000,68625,71468
20078641904063,100001938,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71406,68312,66937,68593,71406
20078741903409,99999346,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71468,68375,67125,68593,71468
20078841903746,100000337,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71531,68281,67062,68656,71531
20078941915188,100011442,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71500,68312,67156,68625,71500
20079041909925,99994737,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71531,68218,67093,68718,71531
20079141905239,99995314,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71468,68312,67000,68656,71468
20079241903817,99998578,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71500,68343,67062,68687,71500
20079341899387,99995570,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71468,68343,67031,68562,71625
20079441901453,100002066,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71531,68312,67062,68531,71531
20079541908959,100007506,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71437,68312,67031,68687,71437
20079641905009,99996050,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71687,68281,67187,68625,71687
20079741903747,99998738,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68656,71593,68312,67093,68593,71593
20079841904405,100000658,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71531,68281,67062,68593,71406
20079941895079,99990674,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71375,68281,67062,68625,71375
20080041902554,100007475,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71625,68312,66937,68718,71625
20080142112144,100209590,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71562,68312,67093,68500,71406
20080241893278,99781134,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71406,68312,67000,68500,71406
20080341905233,100011955,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71656,68250,67187,68687,71656
20080441891875,99986642,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68656,71625,68156,67187,68562,71375
20080541909718,100017843,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71437,68281,67062,68593,71437
20080641903657,99993939,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71406,68250,67125,68593,71406
20080741907931,100004274,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71500,68250,67031,68593,71500
20080841889358,99981427,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71500,68218,67093,68656,71500
20080941886080,99996722,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71468,68375,66968,68625,71531
20081041909555,100023475,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71500,68406,67000,68593,71500
20081141922406,100012851,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71437,68406,67187,68656,71437
20081241894937,99972531,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71531,68343,67156,68531,71531
20081341899852,100004915,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71437,68218,67031,68593,71437
20081441898207,99998355,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71406,68218,67062,68562,71406
20081541892946,99994739,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71562,68218,67062,68562,71562
20081641903589,100010643,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69062,71500,68218,67093,68687,71500
20081741900344,99996755,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71437,68218,67031,68625,71656
20081841899243,99998899,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71562,68437,67000,68625,71562
20081941906078,100006835,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71531,68406,67093,68593,71531
20082041893809,99987731,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71687,68406,67156,68531,71687
20082141894597,100000788,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71593,68281,67125,68625,71593
20082241907736,100013139,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71593,68281,67187,68593,71593
20082341900140,99992404,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71375,68218,67031,68687,71375
20082441911072,100010932,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71750,68375,66968,68718,71750
20082541926068,100014996,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71625,68312,67062,68562,71625
20082641910343,99984275,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71468,68437,67062,68687,71468
20082741905274,99994931,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71781,68375,67062,68593,71781
20082841882766,99977492,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71625,68375,67000,68687,71500
20082941904290,100021524,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71500,68343,67156,68625,71500
20083041883413,99979123,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71437,68312,67125,68625,71437
20083141905353,100021940,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68625,71468,68312,67093,68625,71468
20083241892861,99987508,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71437,68312,67093,68750,71437
20083341906193,100013332,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71437,68281,67062,68656,71593
20083441914661,100008468,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71562,68437,67062,68625,71562
20083541906169,99991508,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69062,71437,68406,67031,68593,71437
20083641903949,99997780,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71437,68375,67187,68687,71593
20083741900289,99996340,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71531,68343,67187,68625,71531
20083841926038,100025749,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71531,68375,67187,68656,71531
20083941912458,99986420,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71593,68312,67125,68625,71593
20084041900030,99987572,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71593,68250,67062,68593,71593
20084141899666,99999636,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71468,68312,67062,68718,71468
20084241924743,100025077,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71625,68312,66968,68625,71625
20084341902043,99977300,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71562,68437,66937,68687,71562
20084441908144,100006101,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71500,68437,67000,68656,71343
20084541911941,100003797,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71750,68312,67187,68656,71750
20084641902809,99990868,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71562,68312,67156,68531,71562
20084741943727,100040918,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71437,68250,67031,68656,71437
20084841888738,99945011,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71656,68281,67125,68656,71656
20084941898071,100009333,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71593,68250,67031,68750,71593
20085041897036,99998965,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69031,71375,68281,67000,68718,71375
20085141900352,100003316,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71437,68281,67000,68593,71437
20085241892821,99992469,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71656,68281,67031,68656,71437
20085341894539,100001718,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71375,68312,67000,68562,71375
20085441906464,100011925,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71406,68312,67187,68656,71406
20085541901877,99995413,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71656,68312,67125,68593,71468
20085641913226,100011349,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71437,68312,67062,68593,71437
20085741901855,99988629,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71406,68343,67093,68625,71406
20085841905460,100003605,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71468,68250,67062,68656,71468
20085941891945,99986485,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71500,68218,67093,68687,71500
20086041906303,100014358,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71375,68375,66968,68656,71562
20086141901108,99994805,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71500,68343,67031,68562,71500
20086241911082,100009974,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71500,68312,67156,68625,71500
20086341911103,100000021,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71625,68312,67156,68531,71625
20086441901621,99990518,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71562,68250,67156,68656,71562
20086541931627,100030006,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69000,71437,68312,67093,68562,71437
20086641898912,99967285,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71625,68343,67125,68718,71625
20086741903606,100004694,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71531,68437,67062,68625,71531
20086841881899,99978293,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71593,68437,67000,68687,71593
20086941903841,100021942,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71781,68312,67031,68625,71781
20087041889590,99985749,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71593,68343,67187,68593,71593
20087141899948,100010358,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68906,71531,68187,67156,68531,71406
20087241903906,100003958,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71750,68375,67156,68593,71750
20087341902809,99998903,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68781,71625,68281,67156,68593,71625
20087441898991,99996182,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71343,68312,67031,68687,71343
20087541921125,100022134,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68750,71437,68156,67062,68687,71437
20087641896955,99975830,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71718,68375,67062,68656,71718
20087741909649,100012694,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68875,71531,68343,66968,68656,71531
20087841895879,99986230,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68937,71343,68406,67218,68656,71343
20087941941310,100045431,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68843,71656,68312,67156,68718,71437
20088041900436,99959126,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68718,71500,68312,67187,68687,71500
20088141900394,99999958,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68687,71437,68250,67062,68562,71437
20088241894400,99994006,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68625,71531,68437,66968,68656,71562
20088341914807,100020407,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68937,71531,68281,67031,68656,71531
20088441907022,99992215,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68968,71437,68281,67000,68687,71656
20088541906916,99999894,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,68812,71593,68343,67093,68656,71593
